Case_ID,BUS__CODE,SCORE,A_EmployeeCount,A_GrossSales,A_ExtaxPurch,A_Resales,A_FoodCosts,A_LaborCosts,A_IOC,A_BadDebts,A_TOPP,A_SalesFinal,PriorAuditTax,PriorAuditHours,OwnCode,Status,Y_AuditResult
100000295,"A0071",20,,377127,4,2,268215,0,0,10,0,0,,,"P","Established","Not_Success"
100000296,"A00103",33,,,,,,,,,,,,,"S","Established","Not_Success"
100000297,"A00132",53,,,,,,,,,,,,,"C","Established","Not_Success"
100000298,"A00149",69,,41622986,6,36846024,0,0,0,4,0,0,725,40,"C","Established","Not_Success"
100000299,"A00141",92,,83398957,731581,83398957,0,0,0,2,0,0,138207,178,"C","Established","Not_Success"
100000300,"A0072",44,6,,,,,,,,,,,,"P","Established","Not_Success"
100000301,"A00149",113,,24496093,542333,17157041,0,0,0,5,0,0,220541,222,"L","Established","Not_Success"
100000302,"A00139",38,,252271,68926,1,0,193958,0,2,0,0,,,"C","Established","Not_Success"
100000303,"A00132",,,3730081,48083,7,0,3275301,0,7,0,0,,,"C","Established","Not_Success"
100000304,"A0080",48,,,,,,,,,,,1265,80,"C","Established","Not_Success"
100000305,"A00102",78,,,,,,,,,,,,,"C","Established","Not_Success"
100000306,"A0069",34,,1705609,1,44694,3358,0,1321823,8,0,0,,,"C","Established","Not_Success"
100000307,"A0074",20,,,,,,,,,,,,,"S","Established","Not_Success"
100000308,"A00139",54,,6620696,295497,6620696,0,0,0,7,0,0,,,"C","Established","Not_Success"
100000309,"A00141",64,,,,,,,,,,,6,13,"P","Established","Not_Success"
100000310,"A0071",37,,,,,,,,,,,,,"S","Established","Not_Success"
100000311,"A0070",,,,,,,,,,,,,,"C","Established","Not_Success"
100000312,"A0079",64,,,,,,,,,,,,,"C","Established","Not_Success"
100000313,"A00141",79,,335257474,1269769,320269385,0,0,0,6,0,389488,51099,95,"C","Established","Success"
100000314,"A0069",60,,13647436,92377,897964,0,76405,0,5,0,0,,,"C","Established","Success"
100000315,"A00139",72,,14443050,41404,4,0,6702420,274906,51474,0,0,8,17,"C","Established","Not_Success"
100000316,"A00143",66,,,,,,,,,,,,,"C","Established","Not_Success"
100000317,"A0079",49,,,,,,,,,,,,,"S","Established","Not_Success"
100000318,"A00101",31,,5983110,8,4,0,0,0,260117,0,0,,,"C","Established","Success"
100000319,"A00141",72,,89755027,3620909,72411690,0,0,17320941,1,0,0,9,18,"C","Established","Not_Success"
100000320,"A0059",32,5,,,,,,,,,,,,"S","Established","Not_Success"
100000321,"A00137",63,,6744336,4718024,1,1444200,0,0,8,0,0,,,"O","Established","Not_Success"
100000322,"A00149",,,69045331,4341337,67788796,0,0,0,1,0,0,,,"C","Established","Not_Success"
100000323,"A00142",62,,7658126,4,6436011,0,0,0,6,0,0,,,"C","Established","Not_Success"
100000324,"A0077",56,,,,,,,,,,,,,"C","Established","Not_Success"
100000325,"A00148",66,,72841314,607929,66041756,0,0,0,3,0,0,6,29,"C","Established","Success"
100000326,"A00143",110,,220477900,18751370,14351837,0,9312,17339092,12044,0,0,9710,70,"C","Established","Not_Success"
100000327,"A0064",72,,,,,,,,,,,7,21,"C","Established","Not_Success"
100000328,"A00132",57,,,,,,,,,,,1,18,"C","Established","Not_Success"
100000329,"A00149",102,,418335131,583348,360748993,0,0,0,2,0,0,12600,137,"C","Established","Not_Success"
100000330,"A00136",75,,26578942,125873,1169865,0,224456,24509097,5,0,0,1880,84,"C","Established","Not_Success"
100000331,"A00110",80,,79403028,84124,21638346,455165,4505062,189145,4,80118,0,,,"C","Established","Not_Success"
100000332,"A00110",71,,316109873,3319202,122418983,0,37249654,0,9,173285,0,,,"C","Established","Success"
100000333,"A00110",83,,1326699861,-277074,465578156,1865036,25917701,0,8,10964,0,,,"C","Established","Not_Success"
100000334,"A00137",30,,14455,105553,2,0,0,0,1,0,0,,,"G","Established","Success"
100000335,"A00132",58,,6854374,85685,1,0,6854372,0,2,0,0,,,"C","Established","Success"
100000336,"A00132",67,,,,,,,,,,,9,56,"C","Established","Not_Success"
100000337,"A00149",97,,133554246,182598,115860776,0,0,231399,2,0,0,,,"C","Established","Not_Success"
100000338,"A00149",81,,,,,,,,,,,,,"C","Established","Not_Success"
100000339,"A00125",,,32694931,311670,7,69110,0,0,4,0,0,,,"C","Established","Not_Success"
100000340,"A00140",58,,63383944,102426,63339237,0,0,0,4,0,0,1939,26,"C","Established","Not_Success"
100000341,"A00149",68,,20694662,77999,2317986,0,0,0,2,47400,0,-23961,27,"C","Established","Not_Success"
100000342,"A00148",,,,,,,,,,,,,,"C","Established","Not_Success"
100000343,"A00144",59,,,,,,,,,,,,,"C","Established","Not_Success"
100000344,"A00132",,,13106608,16661,52084,3805,54915,0,2,175946,0,,,"C","Established","Not_Success"
100000345,"A00122",60,,4,896256,6,0,0,0,10,0,0,,,"C","Established","Not_Success"
100000346,"A00144",78,,131782441,310199,118324713,0,0,0,7,0,0,,,"C","Established","Not_Success"
100000347,"A00121",93,,63982019,23594,33316739,0,22383114,452827,10,33200,0,,,"C","Established","Not_Success"
100000348,"A00139",,,42795342,555904,4469891,0,8587876,3105587,9572,0,0,,,"C","Established","Not_Success"
100000349,"A00149",66,,9689981,6852,4,90799,8764093,0,5,0,0,,,"C","Established","Not_Success"
100000350,"A00149",52,,,,,,,,,,,,,"C","Established","Not_Success"
100000351,"A00149",87,,37017265,366942,34244863,0,0,2506764,5,0,0,,,"C","Established","Not_Success"
100000352,"A00132",68,,103640724,662949,103549882,0,0,0,3,0,0,8954,193,"C","Established","Success"
100000353,"A00136",70,,,,,,,,,,,2479,17,"C","Established","Not_Success"
100000354,"A00141",63,,,,,,,,,,,,,"C","Established","Not_Success"
100000355,"A00110",69,,36359194,7695,683600,0,3211797,2618314,10,0,0,,,"C","Established","Not_Success"
100000356,"A00132",49,,85535,159307,9,0,0,0,9,0,0,,,"C","Established","Not_Success"
100000357,"A00148",87,,,,,,,,,,,15548,36,"C","Established","Not_Success"
100000358,"A00136",58,,,,,,,,,,,4,31,"C","Established","Not_Success"
100000359,"A00137",55,,145416,2136138,2,0,0,0,1,0,0,,,"O","Established","Not_Success"
100000360,"A00148",,,15129349,85344,12088439,0,0,496122,1,0,0,,,"C","Established","Not_Success"
100000361,"A00148",61,,12775377,274961,11067429,0,0,1288878,9,0,0,,,"C","Established","Success"
100000362,"A00149",112,,,,,,,,,,,,,"C","Established","Not_Success"
100000363,"A00110",84,,327360691,5055133,89328632,1625038,17736152,-23700,11995,307200,0,,,"C","Established","Not_Success"
100000364,"A00149",101,,14595587,484396,1649629,0,0,0,25568,0,1125,,,"C","Established","Not_Success"
100000365,"A00110",,,304156379,185455,148578923,0,15965605,0,10,244525,0,,,"C","Established","Not_Success"
100000366,"A00149",84,,215465753,114381,161288127,0,0,0,24200,0,0,,,"C","Established","Not_Success"
100000367,"A00145",,,30572789,10941,20171342,0,9410309,0,4,0,0,,,"C","Established","Not_Success"
100000368,"A00149",91,,,,,,,,,,,11188,68,"C","Established","Not_Success"
100000369,"A00144",30,1,,,,,,,,,,,,"S","Established","Not_Success"
100000370,"A00141",73,,,,,,,,,,,4,12,"C","Established","Not_Success"
100000371,"A00143",92,,,,,,,,,,,,,"C","Established","Not_Success"
100000372,"A00114",56,7,2197204,9,10610,0,795811,0,1,0,0,,,"P","Established","Not_Success"
100000373,"A00149",82,,11054470,5335,1193856,0,0,8617099,7,0,0,6,31,"C","Established","Not_Success"
100000374,"A00149",81,,103566725,3791837,1,0,0,103224230,7,0,0,,,"C","Established","Success"
100000375,"A00140",72,,8,525504,4,0,0,0,6,0,0,,,"C","Established","Success"
100000376,"A00148",42,,,,,,,,,,,,,"S","Established","Not_Success"
100000377,"A00122",58,,17076077,20319,5115498,0,6144173,0,1,0,0,,,"C","Established","Success"
100000378,"A00149",74,,7798969,88217,3542162,0,0,243955,6,0,0,3,29,"C","Established","Not_Success"
100000379,"A00129",,35,,,,,,,,,,,,"S","Established","Not_Success"
100000380,"A00149",84,,108774641,3893808,39815041,0,4255893,55294810,3,0,0,,,"C","Established","Success"
100000381,"A00136",86,,,,,,,,,,,,,"C","Established","Not_Success"
100000382,"A00112",73,,69419249,25353,7824282,1894939,259635,0,35,0,965738,,,"C","Established","Success"
100000383,"A00140",66,,19160343,24658,18207383,0,0,0,4,0,0,3,45,"C","Established","Not_Success"
100000384,"A00139",,,18026501,1504987,290969,0,0,0,5,0,35988,,,"C","Established","Not_Success"
100000385,"A00148",74,,44868290,106394,-141382,0,0,35554577,76658,365288,0,2,17,"C","Established","Not_Success"
100000386,"A00149",43,,,,,,,,,,,4,17,"C","Established","Not_Success"
100000387,"A00142",73,,,,,,,,,,,6205,24,"C","Established","Not_Success"
100000388,"A00121",93,,44202199,1890447,9981775,0,3983786,0,3,0,0,,,"C","Established","Success"
100000389,"A00149",116,,28152440,132219,8990706,0,2690459,1978158,32762,0,41250,,,"C","Established","Success"
100000390,"A00148",79,,5369278,400,3134386,0,133148,1859562,9,0,0,,,"C","Established","Not_Success"
100000391,"A00149",73,,8420706,24835,8414279,0,0,0,2,0,0,8299,58,"C","Established","Not_Success"
100000392,"A00132",84,,,,,,,,,,,,,"C","Established","Not_Success"
100000393,"A00140",103,,,,,,,,,,,12625,94,"C","Established","Not_Success"
100000394,"A00102",70,,60910793,38233,12273566,0,0,1172,77917,0,0,-9526,199,"C","Established","Not_Success"
100000395,"A00144",,,,,,,,,,,,,,"C","Established","Not_Success"
100000396,"A0072",33,,1794339,5,3,153498,0,0,5,0,0,,,"C","Established","Not_Success"
100000397,"A00149",96,,58913536,176412,2500774,0,406462,30228795,7,0,3200,,,"C","Established","Not_Success"
100000398,"A00132",81,,,,,,,,,,,4,23,"C","Established","Not_Success"
100000399,"A00149",,,195295827,697790,194499139,0,0,0,10,0,0,,,"C","Established","Success"
100000400,"A00136",93,,159424114,1007953,158589426,0,0,0,10,457138,1412,,,"C","Established","Success"
100000401,"A00149",69,,22357063,321260,22079557,0,0,0,8,0,0,2,43,,"Established","Not_Success"
100000402,"A0077",30,,,,,,,,,,,,,,"Established","Not_Success"
100000403,"A0072",55,,2044905,3,3,215825,0,68496,692,0,0,,,,"Established","Success"
100000404,"A0069",32,,719553,1,3,0,0,0,276,0,0,,,,"Established","Not_Success"
100000405,"A00116",85,,15418779,138554,542799,0,511781,0,9,0,0,,,,"Established","Not_Success"
100000406,"A00139",38,,5,116540,7,0,0,0,1,0,0,,,,"Established","Success"
100000407,"A00133",56,,,,,,,,,,,,,,"Established","Not_Success"
100000408,"A00110",92,,71729840,43052,10947701,0,5234459,0,9891,55274,0,22556,84,,"Established","Not_Success"
100000409,"A00135",47,4,,,,,,,,,,,,,"Established","Not_Success"
100000410,"A00111",47,,,,,,,,,,,2,34,,"Established","Not_Success"
100000411,"A00149",89,,19751248,241983,40361,0,3308474,11169376,3,0,0,,,,"Established","Not_Success"
100000412,"A00110",80,,,,,,,,,,,,,,"Established","Not_Success"
100000413,"A00149",77,,20834226,56860,11404013,0,0,6609080,1,0,0,,,,"Established","Not_Success"
100000414,"A00149",92,,72830636,284385,72413803,0,0,0,2,0,0,19751,120,,"Established","Not_Success"
100000415,"A00139",,,27940809,324576,8,0,0,5568201,5,0,213188,,,,"Established","Success"
100000416,"A00148",87,,175846628,165804,2226695,0,10376006,142591008,7,0,0,8,62,,"Established","Not_Success"
100000417,"A00148",75,,156642228,802439,13866375,0,0,142775799,1,0,10312,,,,"Established","Success"
100000418,"A00136",,2,11961522,5,11699116,0,0,0,10,0,0,,,,"Established","Success"
100000419,"A00149",63,,,,,,,,,,,8,54,,"Established","Not_Success"
100000420,"A00129",59,,,,,,,,,,,,,,"Established","Not_Success"
100000421,"A00149",71,,23220365,88572,18427591,0,0,4153665,9,0,0,2,23,,"Established","Not_Success"
100000422,"A00144",34,2,,,,,,,,,,,,,"Established","Not_Success"
100000423,"A00132",81,,4910888,538419,28405,0,4250989,0,1,0,0,13074,104,,"Established","Success"
100000424,"A00132",95,,54640219,12617,12533171,0,0,0,127597,0,28638,,,,"Established","Not_Success"
100000425,"A00134",78,,,,,,,,,,,5357,55,,"Established","Not_Success"
100000426,"A00110",85,,436452898,1441227,78767641,9338092,15997766,74992,6,356850,0,,,,"Established","Not_Success"
100000427,"A0080",65,,,,,,,,,,,5,25,,"Established","Not_Success"
100000428,"A0068",92,,38132658,2022490,11444312,0,855016,7835979,3,0,412,,,,"Established","Not_Success"
100000429,"A00149",61,10,,,,,,,,,,5,18,,"Established","Not_Success"
100000430,"A00139",70,,3516323,8710415,10,0,0,0,10,0,105062,,,,"Established","Not_Success"
100000431,"A00149",84,,57373908,215416,42845034,0,0,0,8,0,3000,10,35,,"Established","Success"
100000432,"A0067",54,,8526056,8,796,0,571658,0,4599,0,0,,,,"Established","Not_Success"
100000433,"A00114",65,,3500632,2,2430150,0,0,0,51817,0,0,5188,50,,"Established","Not_Success"
100000434,"A00136",68,,,,,,,,,,,8,26,,"Established","Not_Success"
100000435,"A00132",54,,,,,,,,,,,,,,"Established","Not_Success"
100000436,"A00145",50,,20297538,37764,20297541,0,0,0,2,0,0,,,,"Established","Not_Success"
100000437,"A00132",44,,3325305,64718,843,0,706166,-23338,5,1046471,0,9,25,,"Established","Not_Success"
100000438,"A00139",63,,,,,,,,,,,,,,"Established","Not_Success"
100000439,"A0069",77,,20264131,80854,350157,0,650,13392055,4,0,0,,,,"Established","Not_Success"
100000440,"A00149",45,,844143,2114,33464,0,0,403786,3,0,0,,,,"Established","Not_Success"
100000441,"A00148",109,,102770320,554932,24947008,0,0,56992193,7,0,0,,,,"Established","Success"
100000442,"A00145",63,,28616477,43291,10343893,0,0,9253599,3,0,0,2764,35,,"Established","Not_Success"
100000443,"A00132",66,,,,,,,,,,,,,,"Established","Not_Success"
100000444,"A00132",71,,18499294,84419,5051104,6676,8209918,0,179,0,0,,,,"Established","Not_Success"
100000445,"A0071",64,,,,,,,,,,,3,12,,"Established","Not_Success"
100000446,"A00139",83,,66926484,125648,318307,0,65499124,0,9,0,0,11825,78,,"Established","Not_Success"
100000447,"A0083",,,3057427,2,6,711659,0,0,1,0,0,,,,"Established","Not_Success"
100000448,"A00110",75,,536317046,2000168,351320120,2757277,27961578,216093,10073,128575,0,-37080,156,,"Established","Success"
100000449,"A00148",,,4259764,17904,4173542,0,0,86227,8,0,0,,,,"Established","Not_Success"
100000450,"A00149",71,,,,,,,,,,,3,10,"C","Established","Not_Success"
100000451,"A00148",58,,,,,,,,,,,,,"C","Established","Not_Success"
100000452,"A00149",,,15363196,1638955,15282402,0,0,0,6,0,0,,,"C","Established","Success"
100000453,"A00110",102,,381156922,55381,155946984,0,18918768,835236,7119,274012,0,,,"C","Established","Not_Success"
100000454,"A00132",68,,20503185,4,19375155,0,0,0,2,0,0,3,19,"C","Established","Success"
100000455,"A00148",41,,,,,,,,,,,,,"C","Established","Not_Success"
100000456,"A00149",104,,,,,,,,,,,,,"C","Established","Not_Success"
100000457,"A00136",86,,,,,,,,,,,10,47,"C","Established","Not_Success"
100000458,"A00141",55,,8496760,5,8043514,0,0,0,2,0,0,692,69,"C","Established","Success"
100000459,"A0068",93,,95575781,60217,-375949,0,24131542,66183974,7,0,0,,,"C","Established","Success"
100000460,"A00134",50,,,,,,,,,,,,,"S","Established","Not_Success"
100000461,"A00110",82,,,,,,,,,,,-104278,68,"C","Established","Not_Success"
100000462,"A00144",74,,69539927,435486,64531318,0,0,4458061,1,0,0,2,23,"C","Established","Not_Success"
100000463,"A00141",52,,,,,,,,,,,,,"S","Established","Not_Success"
100000464,"A00145",85,,,,,,,,,,,112410,195,"C","Established","Not_Success"
100000465,"A00149",69,,6914520,35226,6774261,0,18639,38780,6,0,0,5521,75,"C","Established","Not_Success"
100000466,"A00149",60,,,,,,,,,,,4,14,"C","Established","Not_Success"
100000467,"A00132",59,,,,,,,,,,,,,"C","Established","Not_Success"
100000468,"A00111",67,,16644777,3832,1550285,0,3180888,0,4,0,0,6,59,"C","Established","Not_Success"
100000469,"A00149",53,,,,,,,,,,,9,14,"C","Established","Not_Success"
100000470,"A00136",93,,,,,,,,,,,41903,129,"C","Established","Not_Success"
100000471,"A0066",21,,,,,,,,,,,,,"C","Established","Not_Success"
100000472,"A0080",59,,58584614,59807,6380180,0,92801,22616968,5,0,0,1,43,"C","Established","Not_Success"
100000473,"A00149",98,,9210147,2023394,487009,0,1506717,0,6,0,0,60732,227,"C","Established","Not_Success"
100000474,"A0068",83,,,,,,,,,,,9309,81,"C","Established","Not_Success"
100000475,"A00148",54,,,,,,,,,,,,,"P","Established","Not_Success"
100000476,"A0078",57,,,,,,,,,,,,,"C","Established","Not_Success"
100000477,"A00139",70,,,,,,,,,,,6,29,"C","Established","Not_Success"
100000478,"A00132",92,,63277243,329719,9,0,0,57993993,9,0,0,3582,41,"C","Established","Success"
100000479,"A00139",99,,18175685,-25043,-237383,0,0,0,2,37738,0,,,"C","Established","Not_Success"
100000480,"A00136",59,,5736710,10584,5504477,0,0,0,8,0,0,,,"C","Established","Not_Success"
100000481,"A00112",53,1,14071380,3212,9,626873,0,0,18309,0,0,,,"S","Established","Not_Success"
100000482,"A00148",,,7016270,10006,6528952,0,25740,0,9,0,0,,,"C","Established","Not_Success"
100000483,"A00110",103,,136732997,127912,32141036,0,7773882,0,9220,130544,0,,,"C","Established","Not_Success"
100000484,"A00139",76,,13999563,1078681,213397,0,0,3331972,3,0,0,-4876,20,"C","Established","Not_Success"
100000485,"A00149",74,,4600709,1334,1058847,0,0,849686,8,0,0,,,"C","Established","Not_Success"
100000486,"A00102",73,,,,,,,,,,,,,"C","Established","Not_Success"
100000487,"A00149",44,,713750,5,592506,0,743,967,8,4400,0,,,"S","Established","Not_Success"
100000488,"A00149",66,,62970980,2,51267996,0,0,0,5,0,0,,,"C","Established","Success"
100000489,"A0086",85,,369924573,2105832,8,3666985,0,0,2,0,0,,,"C","Established","Not_Success"
100000490,"A00121",25,10,,,,,,,,,,,,"P","Established","Not_Success"
100000491,"A0062",51,,,,,,,,,,,,,"C","Established","Not_Success"
100000492,"A00139",,,,,,,,,,,,,,"C","Established","Not_Success"
100000493,"A00136",84,,17085682,188576,16937957,0,0,0,2,0,0,,,"C","Established","Not_Success"
100000494,"A00100",54,,41805529,2,760239,0,0,6536,118935,0,0,1,102,"C","Established","Not_Success"
100000495,"A0069",44,,3328420,2502,1007538,0,162609,29575,5,0,0,6,20,"P","Established","Not_Success"
100000496,"A00148",81,,10648642,39063,3149428,0,1337308,1868551,4,0,0,,,"C","Established","Success"
100000497,"A0085",33,,45760,6148,2,0,0,0,10,0,16500,,,"S","Established","Not_Success"
100000498,"A00149",61,,7719083,10,6024273,0,0,1114192,14334,0,0,4,19,"C","Established","Not_Success"
100000499,"A00136",93,,,,,,,,,,,-144727,124,"C","Established","Not_Success"
100000500,"A00149",,,,,,,,,,,,,,"C","Established","Not_Success"
100000501,"A00148",64,,,,,,,,,,,,,"C","Established","Not_Success"
100000502,"A0068",97,,36158897,4579445,5780799,0,15604374,1623500,10,0,0,,,"C","Established","Not_Success"
100000503,"A00112",64,,24632612,9,3,1113609,203616,0,10,0,0,,,"S","Established","Success"
100000504,"A00149",,,16587396,574233,16574230,0,0,0,6,0,0,,,"C","Established","Success"
100000505,"A00132",67,,1522958,173078,1488265,0,0,0,10,0,0,,,"P","Established","Success"
100000506,"A00139",72,,512995,10,1,0,0,2214,5,0,0,,,"S","Established","Success"
100000507,"A0072",68,,,,,,,,,,,17678,94,"P","Established","Not_Success"
100000508,"A00139",62,,18916498,642365,4,0,16896549,0,2,0,0,,,"C","Established","Success"
100000509,"A00132",,,305821580,440124,268901493,0,0,30872019,7,0,0,,,"C","Established","Success"
100000510,"A00144",56,,1871399,8,87797,0,0,0,430644,0,0,,,"S","Established","Not_Success"
100000511,"A00122",35,,2836386,7,301352,0,789855,0,6,0,0,,,"C","Established","Not_Success"
100000512,"A00122",,,,,,,,,,,,,,"C","Established","Not_Success"
100000513,"A00143",84,,,,,,,,,,,38981,351,"C","Established","Not_Success"
100000514,"A00149",71,,116855382,79820,116679784,0,0,0,6,0,0,,,"C","Established","Success"
100000515,"A00122",15,4,,,,,,,,,,,,"S","Established","Not_Success"
100000516,"A00132",75,,3084530,300802,33774,0,1318043,0,2,0,0,5817,78,"C","Established","Success"
100000517,"A00149",45,,2407521,24780,9,0,0,0,1,0,0,,,"P","Established","Not_Success"
100000518,"A00149",85,,38242964,4,236803,0,0,29487905,7,0,0,-20180,82,"C","Established","Success"
100000519,"A00139",88,,9656854,55152,3,0,994086,1234776,4,0,0,2,11,"C","Established","Not_Success"
100000520,"A0071",12,2,284673,11008,8,-30960,83402,0,3,0,0,,,"P","Established","Not_Success"
100000521,"A00122",,,15357102,4,631421,1739156,8955554,0,8,0,0,,,"C","Established","Success"
100000522,"A0067",46,,,,,,,,,,,,,"C","Established","Not_Success"
100000523,"A0074",,,,,,,,,,,,,,"C","Established","Not_Success"
100000524,"A00148",74,,,,,,,,,,,,,"C","Established","Not_Success"
100000525,"A00139",,,,,,,,,,,,,,"C","Established","Not_Success"
100000526,"A00143",90,,,,,,,,,,,,,"C","Established","Not_Success"
100000527,"A00136",70,,12718926,126543,9195619,0,0,3288178,5,0,0,3343,48,"C","Established","Success"
